"","phylum","class","family","species","date","year","lat","lon","locality","num.obs"
"409","Magnoliophyta","Magnoliopsida","Onagraceae","Ludwigia palustris",1908-10-08,1908,41.766,-72.6834,"",2
"410","Magnoliophyta","Magnoliopsida","Molluginaceae","Mollugo verticillata",1908-10-08,1908,41.766,-72.6834,"",2
"411","Magnoliophyta","Magnoliopsida","Malvaceae","Alcea rosea",1908-10-04,1908,41.7661,-72.6833,"South Meadow",2
"412","Magnoliophyta","Magnoliopsida","Salicaceae","Salix alba",1908-10-04,1908,41.7661,-72.6833,"South Meadow",2
"413","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago rugosa v. aspera",1908-09-19,1908,41.766,-72.6834,"",2
"414","Magnoliophyta","Magnoliopsida","Apiaceae","Sium suave",1908-09-19,1908,41.7661,-72.6833,"South Meadow",2
"415","Magnoliophyta","Magnoliopsida","Orobanchaceae","Agalinis purpurea",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",2
"416","Magnoliophyta","Magnoliopsida","Asteraceae","Hieracium gronovii",1908-08-30,1908,41.7635,-72.6153,"",2
"417","Magnoliophyta","Magnoliopsida","Polygonaceae","Fallopia convolvulus",1908-08-29,1908,41.766,-72.6834,"",2
"418","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus filiculmis",1908-08-29,1908,41.7661,-72.6833,"North Meadow",2
"419","Magnoliophyta","Liliopsida","Xyridaceae","Xyris caroliniana",1908-08-17,1908,41.7635,-72.6153,"",2
"420","Magnoliophyta","Liliopsida","Poaceae","Panicum agrostoides",1908-08-04,1908,41.766,-72.6834,"",2
"421","Magnoliophyta","Magnoliopsida","Melastomataceae","Rhexia virginica",1908-08-02,1908,41.766,-72.6834,"",2
"422","Magnoliophyta","Liliopsida","Alismataceae","Alisma plantago-aquatica",1908-08-02,1908,41.7661,-72.6833,"South Meadow",2
"423","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus lupulinus ssp. macilentus",1908-07-26,1908,41.82361,-72.62111,"South Windsor",2
"424","Magnoliophyta","Magnoliopsida","Fabaceae","Desmodium nudiflorum",1908-07-26,1908,41.82361,-72.62111,"South Windsor",2
"425","Magnoliophyta","Liliopsida","Orchidaceae","Goodyera tesselata",1908-07-19,1908,41.7635,-72.6153,"",2
"426","Magnoliophyta","Liliopsida","Orchidaceae","Spiranthes lacera",1908-07-19,1908,41.7636,-72.6153,"Near Long Hill",2
"427","Magnoliophyta","Liliopsida","Poaceae","Panicum virgatum",1908-07-11,1908,41.766,-72.6834,"",2
"428","Magnoliophyta","Magnoliopsida","Brassicaceae","Raphanus raphanistrum",1908-07-11,1908,41.7661,-72.6833,"South Meadow",2
"429","Magnoliophyta","Liliopsida","Poaceae","Poa palustris",1908-07-07,1908,41.7661,-72.6833,"South Meadow",2
"430","Magnoliophyta","Magnoliopsida","Lamiaceae","Pycnanthemum muticum",1908-07-06,1908,41.7635,-72.6153,"",2
"431","Magnoliophyta","Magnoliopsida","Oxalidaceae","Oxalis corniculata",1908-06-27,1908,41.7635,-72.6153,"",2
"432","Magnoliophyta","Magnoliopsida","Santalaceae","Comandra umbellata",1908-06-27,1908,41.7635,-72.6153,"",2
"433","Magnoliophyta","Magnoliopsida","Rosaceae","Rubus hispidus",1908-06-27,1908,41.7635,-72.6153,"",2
"434","Magnoliophyta","Magnoliopsida","Onagraceae","Chamerion angustifolium ssp. circumvagum",1908-06-27,1908,41.7635,-72.6153,"",2
"435","Magnoliophyta","Magnoliopsida","Asteraceae","Hieracium venosum",1908-06-27,1908,41.7635,-72.6153,"",2
"436","Magnoliophyta","Liliopsida","Cyperaceae","Carex hystericina",1908-06-14,1908,41.7661,-72.6833,"Cedar Hill",2
"437","Equisetophyta","Equisetopsida","Equisetaceae","Equisetum hyemale",1908-06-13,1908,41.766,-72.6834,"",2
"438","Magnoliophyta","Magnoliopsida","Adoxaceae","Viburnum opulus",1908-06-04,1908,41.76194,-72.74194,"West Hartford",2
"439","Magnoliophyta","Magnoliopsida","Brassicaceae","Thlaspi arvense",1908-06-01,1908,41.78222,-72.61194,"East Hartford",2
"440","Magnoliophyta","Liliopsida","Cyperaceae","Carex flaccosperma",1908-05-31,1908,41.77611,-72.71944,"Elizabeth Park, West Hartford",2
"441","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis engelmannii",1909-10-18,1909,41.76194,-72.74194,"West Hartford",2
"442","Magnoliophyta","Magnoliopsida","Salicaceae","Salix fragilis",1909-09-25,1909,41.766,-72.6834,"",2
"443","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis ovata",1909-09-25,1909,41.7661,-72.6833,"sands of Conn. River at sandpits",2
"444","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis diandra",1909-09-25,1909,41.7661,-72.6833,"mud flats, bed of the Connecticut River",2
"445","Magnoliophyta","Liliopsida","Poaceae","Eragrostis frankii",1909-09-23,1909,41.766,-72.6834,"",2
"446","Magnoliophyta","Magnoliopsida","Bignoniaceae","Campsis radicans",1909-09-12,1909,41.7011,-72.6703,"Well established at old nursery",2
"447","Magnoliophyta","Magnoliopsida","Malvaceae","Hibiscus syriacus",1909-09-12,1909,41.7012,-72.6704,"",2
"448","Magnoliophyta","Magnoliopsida","Moraceae","Maclura pomifera",1909-09-12,1909,41.7011,-72.6703,"sparingly escaped from cultivation at old nursery",2
"449","Magnoliophyta","Magnoliopsida","Celastraceae","Euonymus europaeus",1909-09-12,1909,41.7012,-72.6704,"",2
"450","Magnoliophyta","Magnoliopsida","Caprifoliaceae","Lonicera orientalis",1909-09-12,1909,41.7012,-72.6704,"",2
"451","Magnoliophyta","Magnoliopsida","Grossulariaceae","Ribes aureum",1909-09-12,1909,41.7011,-72.6703,"at old nursery",2
"452","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum lanceolatum v. lanceolatum",1909-09-07,1909,41.7661,-72.6833,"South Meadow",2
"453","Magnoliophyta","Liliopsida","Acoraceae","Acorus calamus",1909-08-02,1909,41.76555,-72.66555,"Connecticut River, East Hartford",2
"454","Magnoliophyta","Magnoliopsida","Brassicaceae","Sinapis alba",1909-07-07,1909,41.766,-72.6834,"",2
"455","Magnoliophyta","Liliopsida","Poaceae","Bromus secalinus",1909-06-10,1909,41.76583,-72.68388,"Hartford",2
"456","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus sceleratus",1909-06-09,1909,41.70111,-72.67,"Wethersfield",2
"457","Magnoliophyta","Magnoliopsida","Salicaceae","Salix discolor",1909-04-12,1909,41.76583,-72.68388,"Hartford",2
"458","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris marginalis",1910-10-02,1910,41.7661,-72.6833,"rich woods",2
"459","Magnoliophyta","Liliopsida","Poaceae","Panicum tuckermani",1910-08-30,1910,41.766,-72.6834,"",2
"460","Magnoliophyta","Magnoliopsida","Brassicaceae","Nasturtium officinale",1910-06-05,1910,41.76138,-72.61583,"East Hartford",2
"461","Magnoliophyta","Magnoliopsida","Adoxaceae","Viburnum lentago",1910-05-21,1910,41.76361,-72.685,"Hartford",2
"462","Magnoliophyta","Liliopsida","Cyperaceae","Carex leptalea",1912-06-28,1912,41.78222,-72.61194,"East Hartford",2
"463","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus hispidus v. caricetorum",1912-05-18,1912,41.76138,-72.61583,"East Hartford",2
"464","Magnoliophyta","Liliopsida","Cyperaceae","Carex vesicaria",1912-05-05,1912,41.78222,-72.61194,"East Hartford",2
"465","Magnoliophyta","Liliopsida","Poaceae","Festuca filiformis",1912-05-01,1912,41.76138,-72.61583,"East Hartford",2
"466","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago flexicaulis",1914-08-26,1914,41.766,-72.6834,"",2
"467","Magnoliophyta","Magnoliopsida","Lamiaceae","Stachys tenuifolia",1914-08-01,1914,41.7636,-72.6153,"Connecticut River",2
"468","Magnoliophyta","Magnoliopsida","Ericaceae","Vaccinium macrocarpon",1914-08-01,1914,41.82361,-72.62111,"South Windsor",2
"469","Magnoliophyta","Magnoliopsida","Vitaceae","Vitis aestivalis",1914-06-23,1914,41.76194,-72.74194,"West Hartford",2
"470","Magnoliophyta","Magnoliopsida","Asteraceae","Anthemis arvensis",1914-06-21,1914,41.76138,-72.61583,"East Hartford",2
"471","Chordata","Aves","Turdidae","Turdus migratorius ssp. migratorius",1914-05-30,1914,41.7636,-72.6856,"",2
"472","Chordata","Aves","Sturnidae","Sturnus vulgaris ssp. vulgaris",1916-12-10,1916,41.7636,-72.6856,"",2
"473","Arthropoda","Insecta","Apidae","Bombus fervidus",1916-08-01,1916,41.8237,-72.6212,"South Windsor",2
"474","Magnoliophyta","Magnoliopsida","Fabaceae","Medicago sativa",1916-06-24,1916,41.78222,-72.61194,"East Hartford",2
"475","Magnoliophyta","Magnoliopsida","Ericaceae","Gaylussacia baccata",1916-05-30,1916,41.766,-72.6834,"",2
"476","Magnoliophyta","Magnoliopsida","Apiaceae","Pastinaca sativa",1918-09-01,1918,41.7635,-72.6153,"",2
"477","Chordata","Aves","Turdidae","Sialia sialis ssp. sialis",1918-06-19,1918,41.7636,-72.6856,"",2
"478","Magnoliophyta","Liliopsida","Poaceae","Phalaris canariensis",1920-07-25,1920,41.7635,-72.6153,"",2
"479","Magnoliophyta","Magnoliopsida","Asteraceae","Eutrochium purpureum",1921-08-13,1921,41.812,-72.6573,"",2
"480","Magnoliophyta","Magnoliopsida","Campanulaceae","Lobelia kalmii",1921-07-20,1921,41.7661,-72.6833,"bank of Housatonic River",2
"481","Lycopodiophyta","Lycopodiopsida","Lycopodiaceae","Lycopodiella inundata",1921-07-02,1921,41.7635,-72.6153,"",2
"482","Magnoliophyta","Liliopsida","Poaceae","Panicum ovale ssp. addisonii",1921-07-02,1921,41.7635,-72.6153,"",2
"483","Magnoliophyta","Liliopsida","Cyperaceae","Carex debilis",1924-07-09,1924,41.7661,-72.6833,"dry wooded hillside, Tunxis Forest",2
"484","Pteridophyta","Polypodiopsida","Dennstaedtiaceae","Pteridium aquilinum",1926-07-01,1926,41.76138,-72.61583,"East Hartford",2
"485","Magnoliophyta","Liliopsida","Cyperaceae","Carex sparganioides",1927-07-04,1927,41.7661,-72.6833,"rich woods",2
"486","Chordata","Aves","Phasianidae","Bonasa umbellus",1928-10-28,1928,41.7637,-72.68513,"Hartford",2
"487","Magnoliophyta","Magnoliopsida","Polygonaceae","Fallopia scandens",1928-09-22,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"488","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum laeve v. laeve",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"489","Magnoliophyta","Magnoliopsida","Asteraceae","Eupatorium rotundifolium v. rotundifolium",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"490","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria sagittata",1928-09-08,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"491","Magnoliophyta","Liliopsida","Alismataceae","Alisma subcordatum",1928-08-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"492","Magnoliophyta","Magnoliopsida","Rosaceae","Agrimonia gryposepala",1928-08-14,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"493","Magnoliophyta","Magnoliopsida","Rosaceae","Spiraea tomentosa",1928-07-21,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"494","Magnoliophyta","Liliopsida","Liliaceae","Lilium canadense",1928-07-16,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"495","Magnoliophyta","Magnoliopsida","Plantaginaceae","Penstemon laevigatus",1928-07-14,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"496","Magnoliophyta","Liliopsida","Asparagaceae","Maianthemum racemosum",1928-06-17,1928,41.75223,-72.72181,"Oakwood Avenue Woods",2
"497","Magnoliophyta","Liliopsida","Cyperaceae","Carex digitalis",1930-05-18,1930,41.75916,-72.67277,"Charter Oak Tree Memorial Park, Hartford",2
"498","Magnoliophyta","Magnoliopsida","Geraniaceae","Geranium carolinianum",1930-01-01,1930,41.76194,-72.74194,"West Hartford",2
"499","Magnoliophyta","Magnoliopsida","Magnoliaceae","Magnolia tripetala",1931-10-14,1931,41.76138,-72.61583,"East Hartford",2
"500","Magnoliophyta","Magnoliopsida","Asteraceae","Bidens connata",1932-09-10,1932,41.7661,-72.6833,"bank of Housatonic River",2
"501","Magnoliophyta","Magnoliopsida","Cistaceae","Lechea tenuifolia",1934-10-27,1934,41.71222,-72.60805,"Glastonbury",2
"502","Magnoliophyta","Liliopsida","Smilacaceae","Smilax siphilitica",1937-07-28,1937,41.76204,-72.74204,"West Hartford",2
"503","Magnoliophyta","Liliopsida","Orchidaceae","Liparis loeselii",1937-06-27,1937,41.7922,-72.7189,"",2
"504","Magnoliophyta","Magnoliopsida","Apiaceae","Aegopodium podagraria",1937-06-09,1937,41.76138,-72.61583,"East Hartford",2
"505","Magnoliophyta","Magnoliopsida","Ericaceae","Lyonia ligustrina",1938-06-25,1938,41.78222,-72.61194,"East Hartford",2
"506","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis tenuis",1938-05-21,1938,41.82361,-72.62111,"South Windsor",2
"507","Magnoliophyta","Magnoliopsida","Betulaceae","Betula papyrifera",1938-05-04,1938,41.76138,-72.61583,"East Hartford",2
"508","Magnoliophyta","Magnoliopsida","Fabaceae","Medicago lupulina",1939-09-04,1939,41.76361,-72.685,"Hartford",2
"509","Magnoliophyta","Liliopsida","Orchidaceae","Liparis liliifolia",1939-06-26,1939,41.7012,-72.6704,"",2
"510","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus florida",1940-05-25,1940,41.76138,-72.61583,"East Hartford",2
"511","Magnoliophyta","Magnoliopsida","Orobanchaceae","Epifagus virginiana",1943-09-15,1943,41.7661,-72.6833,"Hartford Seminary, Ravine of Park River",2
"512","Magnoliophyta","Magnoliopsida","Ericaceae","Chamaedaphne calyculata",1946-04-19,1946,41.82361,-72.62111,"South Windsor",2
"513","Arthropoda","Insecta","Carabidae","Cicindela formosa ssp. generosa",1948-05-29,1948,41.7822,-72.6125,"East Hartford, Hartford Co., CT",2
"514","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum cordifolium",1953-09-25,1953,41.76138,-72.61583,"East Hartford",2
"515","Arthropoda","Insecta","Apidae","Apis mellifera",1955-06-11,1955,41.7599547546156,-72.6794519790329,"Hartford",2
"516","Arthropoda","Arachnida","Ascidae","Asca bicornis",1956-11-10,1956,41.82,-72.62,"South Windsor, Hartford Co., CT, U.S.A.",2
"517","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus rugosa",1957-09-01,1957,41.7011,-72.6703,"Jordan Lane",2
"518","Magnoliophyta","Liliopsida","Juncaceae","Luzula multiflora",1958-05-10,1958,41.766,-72.6834,"",2
"519","Arthropoda","Insecta","Apidae","Bombus affinis",1959-06-11,1959,41.7599547546156,-72.6794519790329,"Hartford",2
"520","Chordata","Aves","Corvidae","Corvus brachyrhynchos ssp. brachyrhynchos",1961-12-19,1961,41.7636,-72.6856,"",2
"521","Chordata","Mammalia","Cervidae","Alces alces",1965-09-30,1965,41.7822,-72.6125,"",2
"522","Chordata","Actinopterygii","Moronidae","Morone americana",1965-07-25,1965,41.80347,-72.65196,"Connecticut River, Wilson Boat Launch",2
"523","Chordata","Actinopterygii","Cyprinidae","Notropis hudsonius",1965-07-25,1965,41.80347,-72.65196,"Connecticut River, Wilson Boat Launch",2
"524","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Stellaria pubera",1822-05-01,1822,41.812,-72.6573,"",1
"525","Magnoliophyta","Magnoliopsida","Plantaginaceae","Kickxia elatine",1841-01-01,1841,41.7012,-72.6704,"",1
"526","Magnoliophyta","Liliopsida","Potamogetonaceae","Stuckenia pectinata",1857-01-01,1857,41.766,-72.6834,"",1
"527","Magnoliophyta","Liliopsida","Poaceae","Panicum polyanthes",1869-08-26,1869,41.766,-72.6834,"",1
"528","Magnoliophyta","Magnoliopsida","Plantaginaceae","Penstemon digitalis",1876-01-01,1876,41.7661,-72.6833,"south side of Capitol Avenue near Park River",1
"529","Magnoliophyta","Liliopsida","Cyperaceae","Eleocharis palustris ssp. palustris",1879-07-15,1879,41.766,-72.6834,"",1
"530","Magnoliophyta","Magnoliopsida","Onagraceae","Oenothera perennis",1879-06-14,1879,41.76583,-72.68388,"Hartford",1
"531","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza violacea v. divergens",1880-08-01,1880,41.82361,-72.62111,"South Windsor",1
"532","Magnoliophyta","Magnoliopsida","Oleaceae","Syringa josikaea",1880-01-01,1880,41.7661,-72.6833,"Hartford Park",1
"533","Magnoliophyta","Magnoliopsida","Fabaceae","Erythrina crista-galli",1880-01-01,1880,41.7661,-72.6833,"Hartford Park",1
"534","Pinophyta","Pinopsida","Pinaceae","Pinus nigra",1880-01-01,1880,41.7661,-72.6833,"Hartford Park",1
"535","Magnoliophyta","Magnoliopsida","Salicaceae","Salix rosmarinifolia",1880-01-01,1880,41.766,-72.6834,"",1
"536","Magnoliophyta","Liliopsida","Poaceae","Sporobolus asper",1882-09-15,1882,41.766,-72.6834,"",1
"537","Magnoliophyta","Magnoliopsida","Asteraceae","Bidens tripartita",1882-09-15,1882,41.7661,-72.6833,"Hartford Meadow",1
"538","Magnoliophyta","Magnoliopsida","Lythraceae","Decodon verticillatus v. laevigatus",1882-08-12,1882,41.70111,-72.67,"Wethersfield",1
"539","Magnoliophyta","Magnoliopsida","Polygonaceae","Rumex patientia",1882-06-22,1882,41.766,-72.6834,"",1
"540","Magnoliophyta","Liliopsida","Cyperaceae","Carex festucacea",1882-06-17,1882,41.766,-72.6834,"",1
"541","Magnoliophyta","Liliopsida","Cyperaceae","Carex argyrantha",1882-06-12,1882,41.766,-72.6834,"",1
"542","Magnoliophyta","Liliopsida","Cyperaceae","Carex lasiocarpa v. americana",1882-06-07,1882,41.766,-72.6834,"",1
"543","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus gmelinii",1882-05-19,1882,41.766,-72.6834,"",1
"544","Magnoliophyta","Magnoliopsida","Brassicaceae","Lobularia maritima",1883-08-05,1883,41.7922,-72.7189,"",1
"545","Magnoliophyta","Liliopsida","Araceae","Lemna trisulca",1884-08-02,1884,41.766,-72.6834,"",1
"546","Magnoliophyta","Magnoliopsida","Orobanchaceae","Pedicularis canadensis",1885-05-26,1885,41.76583,-72.68388,"Hartford",1
"547","Magnoliophyta","Magnoliopsida","Solanaceae","Datura stramonium",1886-08-07,1886,41.7661,-72.6833,"bank of Housatonic River",1
"548","Magnoliophyta","Liliopsida","Poaceae","Arrhenatherum elatius",1886-06-01,1886,41.7661,-72.6833,"North cemetery",1
"549","Chordata","Aves","Strigidae","Strix varia ssp. varia",1886-03-30,1886,41.78222,-72.6125,"East Hartford",1
"550","Magnoliophyta","Magnoliopsida","Polemoniaceae","Phlox paniculata",1887-08-30,1887,41.76583,-72.68388,"Hartford",1
"551","Magnoliophyta","Liliopsida","Orchidaceae","Neottia cordata",1887-06-24,1887,41.7175,-72.70416,"Cedar Mountain",1
"552","Magnoliophyta","Magnoliopsida","Vitaceae","Vitis labrusca",1887-06-14,1887,41.70111,-72.67,"Wethersfield",1
"553","Magnoliophyta","Magnoliopsida","Caprifoliaceae","Triosteum aurantiacum",1887-05-30,1887,41.76361,-72.685,"Hartford",1
"554","Magnoliophyta","Magnoliopsida","Juglandaceae","Juglans regia",1887-05-21,1887,41.76583,-72.68388,"Hartford",1
"555","Magnoliophyta","Magnoliopsida","Grossulariaceae","Ribes hirtellum",1887-05-14,1887,41.76194,-72.74194,"West Hartford",1
"556","Magnoliophyta","Magnoliopsida","Grossulariaceae","Ribes rubrum",1887-05-11,1887,41.76583,-72.68388,"Hartford",1
"557","Magnoliophyta","Magnoliopsida","Lamiaceae","Thymus praecox",1889-09-17,1889,41.7661,-72.6833,"1.5 miles west of city",1
"558","Magnoliophyta","Magnoliopsida","Rubiaceae","Diodella teres",1890-09-05,1890,41.7661,-72.6833,"Cedar Hill",1
"559","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus cruentus",1892-07-25,1892,41.812,-72.6573,"",1
"560","Magnoliophyta","Liliopsida","Potamogetonaceae","Potamogeton perfoliatus",1892-07-23,1892,41.812,-72.6573,"",1
"561","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus aquatilis",1892-06-25,1892,41.812,-72.6573,"",1
"562","Magnoliophyta","Magnoliopsida","Rosaceae","Prunus avium",1893-12-05,1893,41.812,-72.6573,"",1
"563","Magnoliophyta","Liliopsida","Poaceae","Muhlenbergia schreberi",1893-09-16,1893,41.7922,-72.7189,"Rocky Hill",1
"564","Magnoliophyta","Liliopsida","Poaceae","Bromus kalmii",1893-07-04,1893,41.78222,-72.61194,"East Hartford",1
"565","Magnoliophyta","Magnoliopsida","Salicaceae","Salix sericea",1894-08-07,1894,41.812,-72.6573,"",1
"566","Arthropoda","Insecta","Halictidae","Halictus ligatus",1894-08-04,1894,41.7636,-72.6856,"Hartford",1
"567","Magnoliophyta","Magnoliopsida","Solanaceae","Solanum tuberosum",1894-06-09,1894,41.812,-72.6573,"",1
"568","Arthropoda","Insecta","Andrenidae","Andrena erythrogaster",1894-05-23,1894,41.7636,-72.6856,"Hartford",1
"569","Arthropoda","Insecta","Andrenidae","Andrena nigrae",1894-05-13,1894,41.7636,-72.6856,"Hartford",1
"570","Arthropoda","Insecta","Andrenidae","Andrena carlini",1894-04-15,1894,41.7636,-72.6856,"Hartford",1
"571","Ascomycota","Lecanoromycetes","Physciaceae","Physcia tribacioides",1895-12-01,1895,41.7922,-72.7189,"Rocky Hill",1
"572","Arthropoda","Insecta","Andrenidae","Andrena braccata",1895-09-15,1895,41.7636,-72.6856,"Hartford",1
"573","Arthropoda","Insecta","Andrenidae","Andrena asteris",1895-09-15,1895,41.7636,-72.6856,"Hartford",1
"574","Magnoliophyta","Magnoliopsida","Fabaceae","Trifolium campestre",1895-07-18,1895,41.7635,-72.6153,"",1
"575","Magnoliophyta","Magnoliopsida","Ericaceae","Hypopitys monotropa",1895-07-18,1895,41.7635,-72.6153,"",1
"576","Magnoliophyta","Magnoliopsida","Rosaceae","Geum canadense",1895-07-12,1895,41.7635,-72.6153,"",1
"577","Magnoliophyta","Liliopsida","Alismataceae","Sagittaria engelmanniana",1895-06-29,1895,41.7635,-72.6153,"",1
"578","Magnoliophyta","Magnoliopsida","Rubiaceae","Galium trifidum",1895-06-26,1895,41.7635,-72.6153,"",1
"579","Arthropoda","Insecta","Andrenidae","Andrena nasonii",1895-05-30,1895,41.7636,-72.6856,"Hartford",1
"580","Arthropoda","Insecta","Andrenidae","Andrena rehni",1895-04-21,1895,41.7636,-72.6856,"Hartford",1
"581","Magnoliophyta","Liliopsida","Poaceae","Panicum boscii",1895-01-01,1895,41.812,-72.6573,"",1
"582","Magnoliophyta","Magnoliopsida","Asteraceae","Artemisia absinthium",1895-01-01,1895,41.812,-72.6573,"",1
"583","Magnoliophyta","Magnoliopsida","Asteraceae","Nabalus altissimus",1896-09-08,1896,41.812,-72.6573,"",1
"584","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus albus v. albus",1896-08-22,1896,41.78222,-72.61194,"East Hartford",1
"585","Magnoliophyta","Magnoliopsida","Ericaceae","Pyrola americana v. americana",1896-08-02,1896,41.812,-72.6573,"",1
"586","Magnoliophyta","Magnoliopsida","Rosaceae","Geum aleppicum",1896-06-30,1896,41.7635,-72.6153,"",1
"587","Pteridophyta","Polypodiopsida","Aspleniaceae","Asplenium platyneuron",1896-01-01,1896,41.7635,-72.6153,"",1
"588","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago patula",1897-12-31,1897,41.76138,-72.61583,"East Hartford",1
"589","Pteridophyta","Psilotopsida","Ophioglossaceae","Botrychium virginianum",1897-07-20,1897,41.76138,-72.61583,"East Hartford",1
"590","Magnoliophyta","Magnoliopsida","Geraniaceae","Geranium robertianum",1897-07-01,1897,41.7025,-72.71305,"Cedar Mountain",1
"591","Magnoliophyta","Magnoliopsida","Brassicaceae","Armoracia rusticana",1897-06-01,1897,41.78222,-72.61194,"East Hartford",1
"592","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Spergularia salina",1897-06-01,1897,41.78222,-72.61194,"East Hartford",1
"593","Magnoliophyta","Magnoliopsida","Ranunculaceae","Actaea pachypoda",1897-05-20,1897,41.7175,-72.70416,"Cedar Mountain",1
"594","Magnoliophyta","Magnoliopsida","Asteraceae","Helianthus decapetalus",1897-01-01,1897,41.76138,-72.61583,"East Hartford",1
"595","Magnoliophyta","Liliopsida","Poaceae","Echinochloa crus-galli",1897-01-01,1897,41.76138,-72.61583,"East Hartford",1
"596","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Chenopodium paganum",1897-01-01,1897,41.78222,-72.61194,"East Hartford",1
"597","Magnoliophyta","Magnoliopsida","Crassulaceae","Hylotelephium erythrostictum",1897-01-01,1897,41.76361,-72.685,"Hartford",1
"598","Magnoliophyta","Magnoliopsida","Hamamelidaceae","Hamamelis virginiana",1898-10-01,1898,41.7636,-72.6153,"Burnham Street",1
"599","Magnoliophyta","Liliopsida","Poaceae","Muhlenbergia tenuiflora",1898-09-11,1898,41.812,-72.6573,"",1
"600","Magnoliophyta","Magnoliopsida","Asteraceae","Cirsium arvense",1898-08-01,1898,41.76361,-72.685,"Hartford",1
"601","Magnoliophyta","Magnoliopsida","Plantaginaceae","Gratiola aurea",1898-08-01,1898,41.73833,-72.66444,"South Meadows",1
"602","Magnoliophyta","Liliopsida","Juncaceae","Juncus tenuis",1898-07-07,1898,41.7636,-72.6153,"Main Street",1
"603","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Stellaria alsine",1898-07-01,1898,41.78222,-72.61194,"East Hartford",1
"604","Magnoliophyta","Liliopsida","Poaceae","Holcus lanatus",1898-06-01,1898,41.7635,-72.6153,"",1
"605","Magnoliophyta","Magnoliopsida","Rosaceae","Geum urbanum",1898-06-01,1898,41.7635,-72.6153,"",1
"606","Magnoliophyta","Magnoliopsida","Asteraceae","Packera obovata",1898-06-01,1898,41.72694,-72.70777,"Cedar Hill",1
"607","Chordata","Aves","Picidae","Colaptes auratus ssp. luteus",1898-05-22,1898,41.7230552611288,-72.6994526666909,"Hartford, Cedar Hill",1
"608","Magnoliophyta","Magnoliopsida","Saxifragaceae","Chrysosplenium americanum",1898-04-01,1898,41.7797,-72.6069,"Goodwin's Woods",1
"609","Magnoliophyta","Magnoliopsida","Lamiaceae","Hedeoma pulegioides",1898-01-01,1898,41.7635,-72.6153,"",1
"610","Magnoliophyta","Magnoliopsida","Linaceae","Linum intercursum",1899-07-02,1899,41.7635,-72.6153,"",1
"611","Magnoliophyta","Liliopsida","Typhaceae","Sparganium emersum",1899-07-01,1899,41.73833,-72.66444,"South Meadows",1
"612","Magnoliophyta","Magnoliopsida","Rosaceae","Potentilla simplex",1899-05-28,1899,41.7922,-72.7189,"",1
"613","Magnoliophyta","Magnoliopsida","Betulaceae","Carpinus caroliniana ssp. virginiana",1899-05-06,1899,41.76138,-72.61583,"East Hartford",1
"614","Magnoliophyta","Liliopsida","Araceae","Orontium aquaticum",1899-01-01,1899,41.7922,-72.7189,"Windsor",1
"615","Arthropoda","Insecta","Libellulidae","Tramea carolina",1899-01-01,1899,41.812,-72.6573,"nr. Buchard's Pond, Wilson Pt.",1
"616","Magnoliophyta","Magnoliopsida","Asteraceae","Nabalus trifoliolatus",1900-09-25,1900,41.80222,-72.66611,"Keney Park",1
"617","Magnoliophyta","Magnoliopsida","Linaceae","Linum usitatissimum",1900-08-10,1900,41.7012,-72.6704,"",1
