"","phylum","class","family","species","date","year","lat","lon","locality","num.obs"
"812","Magnoliophyta","Magnoliopsida","Asteraceae","Stevia rebaudiana",2010-05-07,2010,41.82361,-72.62111,"South Windsor",2
"813","Chordata","Aves","Parulidae","Oreothlypis celata",2011-10-09,2011,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",2
"814","Chordata","Aves","Scolopacidae","Limosa haemastica",2011-09-08,2011,41.7546,-72.6201,"Cabelas Field",2
"815","Chordata","Aves","Laridae","Sternula antillarum",2011-08-29,2011,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",2
"816","Chordata","Aves","Anatidae","Aythya marila",2012-11-17,2012,41.775,-72.6653,"Riverside Park (Hartford)",2
"817","Chordata","Aves","Ardeidae","Botaurus lentiginosus",2012-09-24,2012,41.775,-72.6653,"Riverside Park (Hartford)",2
"818","Chordata","Aves","Tyrannidae","Contopus cooperi",2012-09-03,2012,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",2
"819","Chordata","Aves","Strigidae","Aegolius acadicus",2013-12-14,2013,41.6988,-72.6076,"Glastonbury",2
"820","Magnoliophyta","Magnoliopsida","Platanaceae","Platanus occidentalis",2014-12-29,2014,41.73126,-72.61854,"",2
"821","Chordata","Aves","Cuculidae","Coccyzus erythropthalmus",2014-06-03,2014,41.7003,-72.7087,"Cedar Mountain",2
"822","Chordata","Aves","Parulidae","Helmitheros vermivorum",2014-05-26,2014,41.7096,-72.6374,"Wethersfield Meadows",2
"823","Chordata","Aves","Anatidae","Clangula hyemalis",2014-04-29,2014,41.775,-72.6653,"Riverside Park (Hartford)",2
"824","Magnoliophyta","Magnoliopsida","Plantaginaceae","Plantago lanceolata",2015-06-07,2015,41.7144,-72.64789,"",2
"825","Arthropoda","Insecta","Andrenidae","Andrena dunningi",1895-05-26,1895,41.7637,-72.6851,"Hartford",3
"826","Arthropoda","Insecta","Andrenidae","Andrena barbilabris",1895-05-21,1895,41.7636,-72.6856,"Hartford",3
"827","Arthropoda","Insecta","Andrenidae","Andrena miserabilis",1896-04-26,1896,41.7636,-72.6856,"Hartford",3
"828","Arthropoda","Insecta","Carabidae","Cicindela sexguttata",1897-01-01,1897,41.7599547546156,-72.6794519790329,"Hartford",3
"829","Magnoliophyta","Magnoliopsida","Fabaceae","Desmodium canadense",1898-07-01,1898,41.73833,-72.66444,"South Meadows",3
"830","Magnoliophyta","Magnoliopsida","Apocynaceae","Asclepias tuberosa",1898-01-01,1898,41.7635,-72.6153,"",3
"831","Magnoliophyta","Magnoliopsida","Ranunculaceae","Aquilegia canadensis",1900-05-01,1900,41.7175,-72.70416,"Cedar Mountain",3
"832","Magnoliophyta","Liliopsida","Poaceae","Poa nemoralis",1902-06-29,1902,41.76555,-72.66555,"Connecticut River, East Hartford",3
"833","Magnoliophyta","Magnoliopsida","Asteraceae","Antennaria neglecta",1902-05-09,1902,41.76138,-72.61583,"East Hartford",3
"834","Magnoliophyta","Magnoliopsida","Plantaginaceae","Callitriche heterophylla",1903-10-27,1903,41.73833,-72.66444,"South Meadows",3
"835","Magnoliophyta","Magnoliopsida","Aizoaceae","Tetragonia tetragonioides",1903-10-20,1903,41.766,-72.6834,"",3
"836","Magnoliophyta","Liliopsida","Poaceae","Digitaria sanguinalis",1903-09-06,1903,41.7661,-72.6833,"Connecticut River",3
"837","Magnoliophyta","Liliopsida","Poaceae","Cenchrus longispinus",1903-09-06,1903,41.73833,-72.66444,"South Meadows",3
"838","Magnoliophyta","Liliopsida","Cyperaceae","Carex laxiflora",1903-05-04,1903,41.78222,-72.61194,"East Hartford",3
"839","Magnoliophyta","Magnoliopsida","Cannabaceae","Celtis occidentalis",1904-09-28,1904,41.7661,-72.6833,"bank of Housatonic River",3
"840","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum ericoides",1904-09-21,1904,41.76138,-72.61583,"East Hartford",3
"841","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago odora",1904-08-12,1904,41.76138,-72.61583,"East Hartford",3
"842","Magnoliophyta","Liliopsida","Xyridaceae","Xyris torta",1904-08-01,1904,41.78222,-72.61194,"East Hartford",3
"843","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Spergularia rubra",1904-07-12,1904,41.7635,-72.6153,"",3
"844","Magnoliophyta","Magnoliopsida","Campanulaceae","Campanula rapunculoides",1904-07-06,1904,41.70111,-72.67,"Wethersfield",3
"845","Magnoliophyta","Liliopsida","Cyperaceae","Carex canescens ssp. disjuncta",1904-06-01,1904,41.78222,-72.61194,"East Hartford",3
"846","Magnoliophyta","Magnoliopsida","Ranunculaceae","Anemone americana",1904-04-23,1904,41.76138,-72.61583,"East Hartford",3
"847","Magnoliophyta","Liliopsida","Orchidaceae","Spiranthes vernalis",1905-09-20,1905,41.7635,-72.6153,"",3
"848","Magnoliophyta","Magnoliopsida","Fabaceae","Desmodium perplexum",1905-08-29,1905,41.78222,-72.6125,"Laurel Park Hill (Spencer Hill)",3
"849","Magnoliophyta","Liliopsida","Cyperaceae","Eriophorum virginicum",1905-08-26,1905,41.7636,-72.6153,"Sphagnous bog",3
"850","Pteridophyta","Polypodiopsida","Dryopteridaceae","Dryopteris boottii",1905-08-13,1905,41.76138,-72.61583,"East Hartford",3
"851","Magnoliophyta","Magnoliopsida","Fabaceae","Baptisia tinctoria",1905-07-22,1905,41.76138,-72.61583,"East Hartford",3
"852","Magnoliophyta","Liliopsida","Cyperaceae","Carex echinata ssp. echinata",1905-06-06,1905,41.78222,-72.61194,"East Hartford",3
"853","Magnoliophyta","Magnoliopsida","Ericaceae","Eubotrys racemosa",1905-05-25,1905,41.7636,-72.6153,"margin of swampy woods",3
"854","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza stuevei",1906-09-13,1906,41.7635,-72.6153,"",3
"855","Magnoliophyta","Liliopsida","Poaceae","Elymus repens",1906-07-09,1906,41.7635,-72.6153,"",3
"856","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Buda rubra",1906-06-28,1906,41.78222,-72.61194,"East Hartford",3
"857","Magnoliophyta","Magnoliopsida","Aquifoliaceae","Ilex mucronata",1906-06-20,1906,41.7635,-72.6153,"",3
"858","Magnoliophyta","Magnoliopsida","Ericaceae","Kalmia angustifolia",1906-06-17,1906,41.78222,-72.61194,"East Hartford",3
"859","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus hispidus",1906-05-25,1906,41.7635,-72.6153,"",3
"860","Magnoliophyta","Liliopsida","Cyperaceae","Carex laxiculmis",1906-05-24,1906,41.7636,-72.6153,"rather dry woods in sandy soil",3
"861","Magnoliophyta","Magnoliopsida","Ranunculaceae","Clematis virginiana",1907-09-03,1907,41.76583,-72.68388,"Hartford",3
"862","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Paronychia canadensis",1907-07-20,1907,41.78222,-72.61194,"East Hartford",3
"863","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Agrostemma githago",1907-07-11,1907,41.78222,-72.61194,"East Hartford",3
"864","Magnoliophyta","Magnoliopsida","Diervillaceae","Diervilla lonicera",1907-06-27,1907,41.76194,-72.74194,"West Hartford",3
"865","Magnoliophyta","Magnoliopsida","Amaranthaceae","Amaranthus albus",1907-06-17,1907,41.78222,-72.61194,"East Hartford",3
"866","Magnoliophyta","Magnoliopsida","Brassicaceae","Rorippa laciniata",1907-05-17,1907,41.7636,-72.6153,"shaded alluvial bank",3
"867","Magnoliophyta","Magnoliopsida","Salicaceae","Salix lucida",1907-05-17,1907,41.7635,-72.6153,"",3
"868","Magnoliophyta","Liliopsida","Poaceae","Panicum miliaceum",1908-10-18,1908,41.766,-72.6834,"",3
"869","Magnoliophyta","Magnoliopsida","Salicaceae","Salix nigra",1908-10-17,1908,41.7635,-72.6153,"",3
"870","Magnoliophyta","Liliopsida","Cyperaceae","Fimbristylis autumnalis",1908-10-11,1908,41.7661,-72.6833,"sandy shore of Connecticut River",3
"871","Magnoliophyta","Magnoliopsida","Malvaceae","Abutilon theophrasti",1908-09-27,1908,41.7661,-72.6833,"South Meadow",3
"872","Magnoliophyta","Liliopsida","Poaceae","Zea mays",1908-09-19,1908,41.766,-72.6834,"",3
"873","Magnoliophyta","Magnoliopsida","Asteraceae","Eutrochium dubium",1908-09-19,1908,41.766,-72.6834,"",3
"874","Magnoliophyta","Magnoliopsida","Gentianaceae","Gentianopsis crinita",1908-09-13,1908,41.7661,-72.6833,"Cedar Hill",3
"875","Magnoliophyta","Magnoliopsida","Asteraceae","Bidens pilosa",1908-09-04,1908,41.7661,-72.6833,"dumping ground, South Meadow",3
"876","Magnoliophyta","Magnoliopsida","Campanulaceae","Triodanis perfoliata",1908-08-04,1908,41.766,-72.6834,"",3
"877","Magnoliophyta","Magnoliopsida","Lamiaceae","Lycopus americanus",1908-07-11,1908,41.7661,-72.6833,"South Meadow",3
"878","Magnoliophyta","Liliopsida","Alismataceae","Sagittaria cuneata",1908-07-11,1908,41.7661,-72.6833,"river bank",3
"879","Magnoliophyta","Magnoliopsida","Phytolaccaceae","Phytolacca americana",1908-07-11,1908,41.766,-72.6834,"",3
"880","Pteridophyta","Polypodiopsida","Aspleniaceae","Asplenium filix-femina",1908-06-27,1908,41.7635,-72.6153,"",3
"881","Magnoliophyta","Magnoliopsida","Plantaginaceae","Linaria vulgaris",1908-06-13,1908,41.7661,-72.6833,"South Meadow",3
"882","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Moehringia lateriflora",1908-05-29,1908,41.7635,-72.6153,"",3
"883","Magnoliophyta","Magnoliopsida","Ericaceae","Rhododendron periclymenoides",1908-05-23,1908,41.7635,-72.6153,"",3
"884","Magnoliophyta","Magnoliopsida","Ranunculaceae","Thalictrum thalictroides",1908-05-23,1908,41.7635,-72.6153,"",3
"885","Magnoliophyta","Magnoliopsida","Rubiaceae","Houstonia caerulea",1908-05-17,1908,41.7012,-72.6704,"",3
"886","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus flabellaris",1909-09-25,1909,41.7661,-72.6833,"Connecticut River",3
"887","Magnoliophyta","Magnoliopsida","Penthoraceae","Penthorum sedoides",1909-09-25,1909,41.766,-72.6834,"",3
"888","Magnoliophyta","Magnoliopsida","Ulmaceae","Ulmus glabra",1909-09-12,1909,41.7011,-72.6703,"in row at old nursery, not escaped",3
"889","Magnoliophyta","Magnoliopsida","Lauraceae","Sassafras albidum",1909-09-12,1909,41.7012,-72.6704,"",3
"890","Magnoliophyta","Magnoliopsida","Betulaceae","Corylus heterophylla",1909-09-12,1909,41.7011,-72.6703,"sparingly escaped at old nursery",3
"891","Magnoliophyta","Magnoliopsida","Caprifoliaceae","Symphoricarpos albus ssp. laevigatus",1909-09-12,1909,41.7012,-72.6704,"",3
"892","Pinophyta","Pinopsida","Pinaceae","Pinus strobus",1909-09-11,1909,41.7011,-72.6703,"escaped from cultivation about old nursery",3
"893","Magnoliophyta","Magnoliopsida","Polygonaceae","Polygonum aviculare",1909-09-07,1909,41.7661,-72.6833,"South Meadow",3
"894","Magnoliophyta","Magnoliopsida","Chenopodiaceae","Dysphania botrys",1909-08-20,1909,41.7661,-72.6833,"railroad yard",3
"895","Magnoliophyta","Liliopsida","Poaceae","Sorghum bicolor",1909-08-20,1909,41.766,-72.6834,"",3
"896","Magnoliophyta","Magnoliopsida","Asteraceae","Tanacetum parthenium",1909-06-25,1909,41.7635,-72.6153,"",3
"897","Equisetophyta","Equisetopsida","Equisetaceae","Equisetum variegatum",1909-06-15,1909,41.7661,-72.6833,"bank of Housatonic River",3
"898","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Silene antirrhina",1909-06-09,1909,41.76361,-72.685,"Hartford",3
"899","Magnoliophyta","Magnoliopsida","Plantaginaceae","Plantago rugelii",1910-08-01,1910,41.7661,-72.6833,"rich woods",3
"900","Magnoliophyta","Magnoliopsida","Fabaceae","Tephrosia virginiana",1910-06-19,1910,41.71222,-72.60805,"Glastonbury",3
"901","Magnoliophyta","Liliopsida","Asparagaceae","Asparagus officinalis",1910-06-05,1910,41.76138,-72.61583,"East Hartford",3
"902","Magnoliophyta","Liliopsida","Orchidaceae","Isotria verticillata",1910-05-22,1910,41.76138,-72.61583,"East Hartford",3
"903","Magnoliophyta","Magnoliopsida","Berberidaceae","Berberis vulgaris",1910-05-21,1910,41.76361,-72.685,"Hartford",3
"904","Magnoliophyta","Magnoliopsida","Rubiaceae","Galium asprellum",1911-09-15,1911,41.7661,-72.6833,"bank of Housatonic River",3
"905","Pinophyta","Pinopsida","Cupressaceae","Taxodium distichum",1911-01-01,1911,41.7012,-72.6704,"",3
"906","Magnoliophyta","Magnoliopsida","Asteraceae","Sonchus asper",1912-08-04,1912,41.78222,-72.61194,"East Hartford",3
"907","Magnoliophyta","Liliopsida","Poaceae","Digitaria ischaemum",1912-07-25,1912,41.76138,-72.61583,"East Hartford",3
"908","Magnoliophyta","Liliopsida","Cyperaceae","Carex platyphylla",1912-05-18,1912,41.76194,-72.74194,"West Hartford",3
"909","Magnoliophyta","Magnoliopsida","Vitaceae","Parthenocissus quinquefolia",1913-06-24,1913,41.7011,-72.6703,"Cedar Mountain",3
"910","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum majus",1914-08-26,1914,41.766,-72.6834,"",3
"911","Magnoliophyta","Magnoliopsida","Onagraceae","Chamerion angustifolium",1914-06-29,1914,41.82361,-72.62111,"South Windsor",3
"912","Chordata","Aves","Corvidae","Cyanocitta cristata ssp. bromia",1914-06-21,1914,41.7636,-72.6856,"",3
"913","Magnoliophyta","Liliopsida","Cyperaceae","Carex granularis",1914-06-12,1914,41.76194,-72.74194,"West Hartford",3
"914","Magnoliophyta","Liliopsida","Cyperaceae","Carex retroflexa",1914-06-12,1914,41.76194,-72.74194,"West Hartford",3
"915","Magnoliophyta","Liliopsida","Cyperaceae","Cyperus squarrosus",1914-02-08,1914,41.766,-72.6834,"",3
"916","Magnoliophyta","Liliopsida","Poaceae","Digitaria filiformis",1915-08-29,1915,41.77694,-72.585,"Laurel Park Hill (Spencer Hill)",3
"917","Magnoliophyta","Magnoliopsida","Araliaceae","Aralia hispida",1916-06-23,1916,41.80861,-72.5925,"Long Hill Road",3
"918","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Silene noctiflora",1917-06-01,1917,41.78222,-72.61194,"East Hartford",3
"919","Magnoliophyta","Liliopsida","Cyperaceae","Carex pedunculata",1917-05-17,1917,41.7922,-72.7189,"rich woods in ravine near Farmington River",3
"920","Magnoliophyta","Magnoliopsida","Brassicaceae","Hesperis matronalis",1919-05-30,1919,41.7661,-72.6833,"bank of Housatonic River",3
"921","Magnoliophyta","Magnoliopsida","Asteraceae","Solidago bicolor",1928-09-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"922","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza intermedia",1928-08-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"923","Magnoliophyta","Magnoliopsida","Fabaceae","Lespedeza capitata",1928-08-23,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"924","Magnoliophyta","Magnoliopsida","Apiaceae","Hydrocotyle americana",1928-07-21,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"925","Magnoliophyta","Magnoliopsida","Polygalaceae","Polygala sanguinea",1928-07-21,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"926","Magnoliophyta","Magnoliopsida","Plantaginaceae","Nuttallanthus canadensis",1928-06-21,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"927","Magnoliophyta","Liliopsida","Hypoxidaceae","Hypoxis hirsuta",1928-06-18,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"928","Magnoliophyta","Magnoliopsida","Polygonaceae","Rumex acetosella",1928-06-18,1928,41.75223,-72.72181,"Oakwood Avenue Woods",3
"929","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum amethystinum",1930-10-10,1930,41.75916,-72.67333,"Charter Oak Tree Memorial Park, Hartford",3
"930","Magnoliophyta","Liliopsida","Cyperaceae","Carex cephalophora",1930-06-12,1930,41.76361,-72.685,"Hartford",3
"931","Magnoliophyta","Magnoliopsida","Brassicaceae","Brassica rapa",1931-11-06,1931,41.78222,-72.61194,"East Hartford",3
"932","Magnoliophyta","Liliopsida","Orchidaceae","Corallorhiza maculata",1932-10-03,1932,41.766,-72.6834,"",3
"933","Arthropoda","Insecta","Aphididae","Myzocallis castaneae",1934-08-04,1934,41.76614,-72.68278,"Hartford",3
"934","Magnoliophyta","Magnoliopsida","Convolvulaceae","Convolvulus arvensis",1935-09-03,1935,41.7636,-72.6153,"Silver Lane near Mercer Avenue",3
"935","Magnoliophyta","Liliopsida","Poaceae","Poa compressa",1936-06-01,1936,41.70111,-72.67,"Wethersfield",3
"936","Chordata","Reptilia","Colubridae","Thamnophis sirtalis ssp. sirtalis",1937-10-12,1937,41.76,-72.72,"2 MI W OF HARTFORD",3
"937","Magnoliophyta","Liliopsida","Poaceae","Muhlenbergia mexicana",1937-09-12,1937,41.76555,-72.66555,"Connecticut River, Hartford",3
"938","Magnoliophyta","Magnoliopsida","Ranunculaceae","Coptis trifolia",1938-05-03,1938,41.76138,-72.61583,"East Hartford",3
"939","Magnoliophyta","Magnoliopsida","Geraniaceae","Geranium carolinianum v. carolinianum",1939-06-12,1939,41.78222,-72.61194,"East Hartford",3
"940","Magnoliophyta","Magnoliopsida","Lamiaceae","Mentha gracilis",1941-08-07,1941,41.7661,-72.6833,"bank of Housatonic River",3
"941","Arthropoda","Insecta","Tenthredinidae","Macrophya formosana",1941-07-20,1941,41.78222,-72.6125,"East Hartford",3
"942","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Stellaria graminea",1945-05-29,1945,41.82361,-72.62111,"South Windsor",3
"943","Magnoliophyta","Magnoliopsida","Oleaceae","Fraxinus americana",1949-07-04,1949,41.82361,-72.62111,"South Windsor",3
"944","Magnoliophyta","Magnoliopsida","Rosaceae","Crataegus monogyna",1956-08-21,1956,41.76333,-72.67694,"Bushnell Park",3
"945","Magnoliophyta","Liliopsida","Poaceae","Anthoxanthum odoratum",1958-05-10,1958,41.766,-72.6834,"",3
"946","Magnoliophyta","Magnoliopsida","Rosaceae","Fragaria virginiana",1958-05-10,1958,41.766,-72.6834,"",3
"947","Chordata","Mammalia","Vespertilionidae","Eptesicus fuscus",1960-07-25,1960,41.7821543479561,-72.6119499933968,"East Hartford",3
"948","Chordata","Actinopterygii","Percidae","Etheostoma olmstedi",1965-07-25,1965,41.80347,-72.65196,"Connecticut River, Wilson Boat Launch",3
"949","Magnoliophyta","Magnoliopsida","Brassicaceae","Lunaria annua",1971-12-15,1971,41.7011,-72.6703,"124 Jordan Lane, backyard",3
"950","Magnoliophyta","Liliopsida","Poaceae","Eleusine indica",1971-09-07,1971,41.7011,-72.6703,"Cove Park",3
"951","Magnoliophyta","Liliopsida","Poaceae","Panicum clandestinum",1973-10-09,1973,41.72527,-72.66194,"Folley Brook",3
"952","Pinophyta","Pinopsida","Cupressaceae","Juniperus virginiana",1976-07-28,1976,41.76555,-72.66555,"Connecticut River, East Hartford",3
"953","Magnoliophyta","Magnoliopsida","Fagaceae","Quercus rubra",1976-07-26,1976,41.70611,-72.6175,"Connecticut River",3
"954","Magnoliophyta","Magnoliopsida","Asteraceae","Erechtites hieraciifolius",1977-09-07,1977,41.72527,-72.66194,"Folley Brook",3
"955","Magnoliophyta","Magnoliopsida","Cucurbitaceae","Sicyos angulatus",1977-09-07,1977,41.7275,-72.66305,"Folly Brook Natural Area",3
"956","Magnoliophyta","Magnoliopsida","Moraceae","Morus alba",1978-06-21,1978,41.76138,-72.61583,"East Hartford",3
"957","Magnoliophyta","Liliopsida","Cyperaceae","Rhynchospora fusca",1978-05-29,1978,41.82361,-72.62111,"South Windsor",3
"958","Magnoliophyta","Liliopsida","Cyperaceae","Carex swanii",1981-06-22,1981,41.82361,-72.62111,"South Windsor",3
"959","Magnoliophyta","Liliopsida","Poaceae","Bromus latiglumis",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",3
"960","Magnoliophyta","Liliopsida","Cyperaceae","Pycreus diander",1983-08-27,1983,41.78222,-72.61194,"East Hartford",3
"961","Magnoliophyta","Magnoliopsida","Asteraceae","Eutrochium maculatum v. maculatum",1983-08-27,1983,41.76555,-72.66555,"Connecticut River, East Hartford",3
"962","Magnoliophyta","Liliopsida","Alismataceae","Alisma triviale",1983-08-25,1983,41.76138,-72.61583,"East Hartford",3
"963","Magnoliophyta","Liliopsida","Poaceae","Elymus riparius",1983-08-25,1983,41.76555,-72.66555,"Connecticut River, East Hartford",3
"964","Magnoliophyta","Magnoliopsida","Fabaceae","Cladrastis kentukea",1985-05-31,1985,41.76333,-72.67694,"Bushnell Park",3
"965","Magnoliophyta","Magnoliopsida","Rubiaceae","Galium triflorum",1987-07-01,1987,41.76333,-72.55777,"Manchester Community College",3
"966","Magnoliophyta","Magnoliopsida","Fabaceae","Apios americana",1988-08-05,1988,41.70111,-72.67,"Wethersfield",3
"967","Magnoliophyta","Magnoliopsida","Primulaceae","Lysimachia quadrifolia",1988-06-16,1988,41.70111,-72.67,"Wethersfield",3
"968","Magnoliophyta","Magnoliopsida","Aristolochiaceae","Asarum canadense",1988-06-03,1988,41.70111,-72.67,"Wethersfield",3
"969","","","","Pilosella caespitosa",1988-06-01,1988,41.70111,-72.67,"Wethersfield",3
"970","Magnoliophyta","Magnoliopsida","Caryophyllaceae","Silene latifolia ssp. alba",1989-09-22,1989,41.72527,-72.66194,"Folley Brook",3
"971","Magnoliophyta","Magnoliopsida","Cistaceae","Helianthemum canadense",1990-09-24,1990,41.82361,-72.62111,"South Windsor",3
"972","Magnoliophyta","Magnoliopsida","Clethraceae","Clethra alnifolia",1990-09-24,1990,41.82361,-72.62111,"South Windsor",3
"973","Magnoliophyta","Magnoliopsida","Asteraceae","Erigeron canadensis",1990-07-26,1990,41.76361,-72.68388,"Hartford",3
"974","Magnoliophyta","Magnoliopsida","Brassicaceae","Lepidium virginicum",1990-07-26,1990,41.76361,-72.685,"Hartford",3
"975","Magnoliophyta","Magnoliopsida","Ranunculaceae","Ranunculus recurvatus",1990-06-04,1990,41.766,-72.6834,"",3
"976","Magnoliophyta","Magnoliopsida","Fabaceae","Styphnolobium japonicum",1991-08-01,1991,41.76361,-72.685,"Hartford",3
"977","Magnoliophyta","Magnoliopsida","Vitaceae","Vitis riparia",1991-07-29,1991,41.78222,-72.61194,"East Hartford",3
"978","Magnoliophyta","Magnoliopsida","Asteraceae","Packera aurea",1991-05-20,1991,41.7661,-72.6833,"Wodbury Basalt talus on east side of Orenaug Hill, west of Ash Swamp",3
"979","Magnoliophyta","Magnoliopsida","Papaveraceae","Dicentra cucullaria",1991-04-17,1991,41.7661,-72.6833,"Pennwood State Park",3
"980","Magnoliophyta","Magnoliopsida","Cornaceae","Cornus racemosa",1992-10-29,1992,41.7275,-72.66305,"Folly Brook Natural Area",3
"981","Magnoliophyta","Magnoliopsida","Ericaceae","Monotropa uniflora",1992-10-29,1992,41.7275,-72.66305,"Folly Brook Natural Area",3
"982","Magnoliophyta","Magnoliopsida","Hypericaceae","Hypericum perforatum",1993-08-05,1993,41.79555,-72.71555,"University of Hartford",3
"983","Magnoliophyta","Magnoliopsida","Solanaceae","Solanum carolinense",1993-08-03,1993,41.79555,-72.71555,"University of Hartford",3
"984","Magnoliophyta","Magnoliopsida","Polygonaceae","Persicaria amphibia",1995-08-23,1995,41.82361,-72.62111,"South Windsor",3
"985","Magnoliophyta","Magnoliopsida","Fabaceae","Securigera varia",1996-10-02,1996,41.77722,-72.56638,"Laurel Marsh",3
"986","Magnoliophyta","Magnoliopsida","Asteraceae","Symphyotrichum pilosum",1996-10-01,1996,41.77722,-72.56638,"Laurel Marsh",3
"987","Magnoliophyta","Magnoliopsida","Cistaceae","Lechea mucronata",1996-07-25,1996,41.71222,-72.60805,"Glastonbury",3
"988","Bryophyta","Bryopsida","","Leersia oryzoides",1997-09-02,1997,41.7012,-72.6704,"",3
"989","Arthropoda","Insecta","Nymphalidae","Polygonia interrogationis",1997-08-10,1997,41.75417,-72.63625,"CBAP Quad:Block 52:4 - Wethersfield, Cove Park",3
"990","Arthropoda","Insecta","Papilionidae","Papilio polyxenes",1998-08-31,1998,41.79583,-72.63625,"CBAP Quad:Block 37:6 - East Hartford, East River Dr and Rte 2",3
"991","Arthropoda","Insecta","Papilionidae","Papilio troilus",1998-08-07,1998,41.75417,-72.63625,"CBAP Quad:Block 52:4 - Wethersfield, Wintergeen Woods nr Foley Brook",3
"992","Arthropoda","Insecta","Nymphalidae","Cercyonis pegala",1998-08-07,1998,41.75417,-72.63625,"CBAP Quad:Block 52:4 - Wethersfield, Wintergeen Woods nr Foley Brook",3
"993","Arthropoda","Insecta","Hesperiidae","Erynnis baptisiae",1998-08-01,1998,41.75417,-72.69875,"CBAP Quad:Block 52:1 - Wethersfield, Cedar Hill Cemetery",3
"994","Arthropoda","Insecta","Hesperiidae","Polites themistocles",1999-08-02,1999,41.79583,-72.69875,"CBAP Quad:Block 37:3 - West Hartford, Hartford Uconn Campus",3
"995","Magnoliophyta","Magnoliopsida","Haloragaceae","Myriophyllum spicatum",2000-10-03,2000,41.77638,-72.66416,"Riverside Park (Hartford)",3
"996","Magnoliophyta","Liliopsida","Hydrocharitaceae","Elodea canadensis",2000-07-06,2000,41.77638,-72.66416,"Riverside Park (Hartford)",3
"997","Magnoliophyta","Magnoliopsida","Asteraceae","Eupatorium serotinum",2002-09-16,2002,41.7636,-72.6153,"between Route 2 and Connecticut Gas Company",3
"998","Magnoliophyta","Magnoliopsida","Rhamnaceae","Rhamnus frangula",2003-07-11,2003,41.77944,-72.56611,"Laurel Marsh Hiking Trail, Manchester",3
"999","Magnoliophyta","Magnoliopsida","Polygonaceae","Fallopia japonica v. japonica",2005-09-29,2005,41.76659,-72.64085,"Hockanum River",3
"1000","Magnoliophyta","Liliopsida","Hydrocharitaceae","Elodea nuttallii",2005-08-04,2005,41.71738,-72.60965,"Salmon Brook Pond",3
"1001","Chordata","Amphibia","Plethodontidae","Plethodon cinereus",2005-06-03,2005,41.758,-72.609,"Fire and Police Association property east of Rentschler Field",3
"1002","Chordata","Amphibia","Bufonidae","Anaxyrus americanus",2005-06-03,2005,41.76346,-72.61529,"Along Main Street",3
"1003","Arthropoda","Insecta","Noctuidae","Autographa precationis",2005-06-03,2005,41.757,-72.653,"",3
"1004","Arthropoda","Insecta","Noctuidae","Psychomorpha epimenis",2005-06-03,2005,41.76,-72.65,"",3
"1005","Magnoliophyta","Magnoliopsida","Caprifoliaceae","Lonicera morrowii",2005-05-16,2005,41.79842,-72.72577,"West Hartford",3
"1006","Arthropoda","Insecta","Crabronidae","Sphecius speciosus",2006-08-18,2006,41.711,-72.67109,"",3
"1007","Chordata","Aves","Laridae","Chroicocephalus ridibundus",2007-01-17,2007,41.7239,-72.6584,"Wethersfield Cove",3
"1008","Chordata","Aves","Anatidae","Oxyura jamaicensis",2012-11-05,2012,41.7256,-72.6932,"Cedar Hill Cemetery (Hartford)",3
"1009","Chordata","Aves","Icteridae","Xanthocephalus xanthocephalus",2012-05-06,2012,41.6962,-72.6186,"Glastonbury Meadows (restricted access)",3
"1010","Magnoliophyta","Magnoliopsida","Celastraceae","Celastrus orbiculatus",2013-12-28,2013,41.76834,-72.56126,"",3
"1011","Chordata","Aves","Parulidae","Setophaga citrina",2013-05-08,2013,41.7242,-72.6957,"Cedar Hill Cemetery (Hartford)",3
"1012","Chordata","Aves","Laniidae","Lanius excubitor",2013-01-27,2013,41.8237,-72.6212,"South Windsor",3
